GVKEY,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,act,at,capx,cshpri,dlc,dltt,dvc,lct,oibdp,pi,ppent,prstkc,pstkl,re,sale,sstk,txditc,xrd,xsga,costat,mkvalt,prcc_f,gind,gsubind,naics,sic,spcindcd,market_share,market_value,CI
174169,50735,2012/12/31,2012,INDL,C,D,STD,BATL,BATTALION OIL CORP,USD,287.857,5041.025,1257.116,156.494,74.669,2034.498,0,677.968,99.773,-67.066,4459.265,2.139,81.056,-274.463,247.945,880.556,160.055,,74.549,A,1786.4118,6.92,101020,10102020,211120,1311,,0.000560635222125746,1786.4118,5.80603087950711
107755,50842,2012/12/31,2012,INDL,C,D,STD,KOG,KODIAK OIL & GAS CORP,USD,147.574,2373.636,1352.205,263.531,0,1100.622,0,196.99,333.351,158.384,2198.036,0,0,27.194,453.292,2.609,26.8,0,34.443,I,2347.6661,8.85,101020,10102020,211111,1311,,0.00102495094116769,2347.6661,1.65527207470119
20684,50844,2012/12/31,2012,INDL,C,D,STD,OBELF,OBSIDIAN ENERGY LTD,CAD,706,14491,1752,475.604,5,2685,514,907,1340,237,11501,0,0,-208,2844,3,1350,,189,A,5175.9972,10.8,101020,10102020,2111,1311,380,0.00643064619865544,5175.9972,0.142311753716189
166458,50950,2012/12/31,2012,INDL,C,D,STD,ATLS,ATLAS ENERGY GROUP LLC,USD,368.992,4597.194,500.759,51.327,10.835,1529.508,51.837,480.658,195.736,-16.705,3502.609,0,0,,1508.003,0,30.258,,143.677,I,1784.4548,34.74,101020,10102020,211111,1311,,0.00340978683527109,1784.4548,0.239221834792525
146659,50954,2012/12/31,2012,INDL,C,D,STD,HUSA,HOUSTON AMERN ENERGY CORP,USD,14.251,20.141,26.033,38.799,0,0,0,5.106,-56.689,-56.54,5.887,0,0,-49.182,0.411,23.144,0,,8.978,A,11.4796,0.22,101020,10102020,211130,1311,,9.29323343054636e-07,11.4796,1.09400739620104
66029,51101,2012/12/31,2012,INDL,C,D,STD,BRMR,BLUE RIDGE MOUNTAIN RESOURCE,USD,204.319,2198.632,568.61,155.743,3.991,886.769,0,243.656,119.857,-162.376,1924.413,1.75,570.469,-316.373,270.971,444.862,74.258,,62.548,I,676.7998,3.99,101020,10102020,211111,1311,,0.000612699940610359,676.7998,0.527220061826267
175006,51200,2012/12/31,2012,INDL,C,D,STD,HRST,HARVEST OIL & GAS CORP,USD,97.601,2065.414,249.816,41.952,0,859.218,128.924,40.171,86.558,-15.271,1877.215,0,0,,285.48,262.833,0,,49.453,A,2393.6758,56.56,101020,10102020,211130,1311,,0.000645506637409337,2393.6758,0.141149030947966
174656,51302,2012/12/31,2012,INDL,C,D,STD,BBEPQ,BREITBURN ENERGY PARTNERS LP,USD,113.665,2915.494,698.288,72.745,0,1100.696,132.42,115.24,171.051,-40.655,2711.893,0,0,,422.295,370.234,2.487,,55.465,I,1563.818,18.47,101020,10102020,211111,1311,,0.000954862776533473,1563.818,0.336888176580104
175157,51307,2012/12/31,2012,INDL,C,D,STD,EROC,EAGLE ROCK ENERGY PARTNRS LP,USD,181.964,2294.216,306.024,135.609,0,1153.103,119.211,181.514,88.998,-152.305,1968.206,2.501,0,,983.959,127.977,43,,69.994,I,1251.3606,8.6494,101020,10102020,211111,1311,,0.00222485661145668,1251.3606,0.17351506003944
163822,51647,2012/12/31,2012,INDL,C,D,STD,ZNOG,ZION OIL & GAS INC,USD,16.268,21.304,2.44,31.321,0,0,0,2.859,-10.279,-10.294,4.922,0,0,-118.963,0,3.974,0,,8.314,A,57.9979,1.7699,101020,10102020,2111,1311,,0,57.9979,0.646528881823
166436,51657,2012/12/31,2012,INDL,C,D,STD,LGCYQ,LEGACY RESERVES INC,USD,87.91,1689.999,704.191,48.991,0,775.838,107.02,103.723,158.909,69.733,1574.572,,0,,346.46,217.998,0,,24.526,I,1357.5282,23.8,101020,10102020,211120,1311,,0.000783390183539438,1357.5282,0.731521369900866
165880,51790,2012/12/31,2012,INDL,C,D,STD,GEOR,GEOPETRO RESOURCES CO,USD,0.13,23.72,0.231,45.13,1.51,1.644,0,4.331,-3.461,-3.926,23.553,0,4.067,-49.73,0.351,0.36,0,,1.963,A,3.2605,0.07,101020,10102020,211111,1311,,7.93655701732791e-07,3.2605,0.00936663693131133
3469,52253,2012/12/31,2012,INDL,C,D,STD,CLR,CONTINENTAL RESOURCES INC,USD,946.783,9140.009,4118.105,181.34,1.95,3537.771,0,1125.865,1974.62,1155.196,8105.269,0,0,1935.008,2572.52,0.06,1262.576,,137.442,A,13640.1115,73.49,101020,10102020,211120,1311,175,0.0058167953442212,13640.1115,0.879611246519184
20350,52255,2012/12/31,2012,INDL,C,D,STD,DXIEF,DXI CAPITAL CORP,CAD,2.148,27.573,4.485,141.056,5.957,0,0,10.706,-2.327,-11.753,25.033,0,0,-88.83,5.766,6.021,0,,3.433,A,29.7832,0.2,101020,10102020,2111,1311,,1.30376603310293e-05,29.7832,0.17909196182566
177896,52549,2012/12/31,2012,INDL,C,D,STD,REXXQ,REX ENERGY CORP,USD,90.984,772.71,230.34,51.543,1.686,249.249,0,55.535,79.217,95.79,654.015,0,0,-39.595,164.358,71.148,23.625,,28.127,A,692.8333,13.02,101020,10102020,211111,1311,,0.000371634369872929,692.8333,0.479631187479698
282189,52665,2012/06/30,2012,INDL,C,D,STD,EXXIQ,ENERGY XXI LTD,USD,347.98,3130.947,570.67,77.31,26.495,1014.06,5.516,336.729,889.908,374.473,2707.746,6.04,0.001,-96.342,1303.403,9.839,104.28,,86.276,I,2466.841,31.29,101020,10102020,211111,1311,,0.0029471601783636,2466.841,0.223482173941478
177884,52684,2012/12/31,2012,INDL,C,D,STD,CXO,CONCHO RESOURCES INC,USD,458.882,8589.437,2773.871,103.19,24.275,3101.103,0,740.086,1314.83,659.271,7993.424,3.19,0,1490.563,1819.814,8.123,1186.621,,161.241,I,8425.1259,80.56,101020,10102020,2111,1311,,0.00411483121707452,8425.1259,0.440988706412185
178684,52818,2012/12/31,2012,INDL,C,D,STD,GRZZU,GRIZZLY ENERGY LLC,USD,113.991,2200.134,834.481,54.197,0,1247.631,152.19,79.502,-26.721,-168.815,1576.236,,0,,347.202,321.9,0,,22.466,A,1537.276,26,101020,10102020,211130,1311,,0.000785067940037119,1537.276,0.685132411318694
176899,52847,2012/12/31,2012,INDL,C,D,STD,SD,SANDRIDGE ENERGY INC,USD,1142.885,9790.731,2146.372,453.595,0,4301.083,0,1170.454,1098.765,146.209,8479.977,14.723,0.765,-2851.048,2730.965,0,0,,203.617,A,3113.7797,6.35,101020,10102020,211120,1311,,0.00617505966804186,3113.7797,0.398256288612661
178798,52855,2012/12/31,2012,INDL,C,D,STD,AREXQ,APPROACH RESOURCES INC,USD,15.656,855.739,297.414,34.965,0,106,0,60.247,71.182,9.722,828.467,0,0,72.612,128.892,155.215,48.593,,29.453,I,971.1133,25.01,101020,10102020,211120,1311,,0.000291441227087587,971.1133,0.499616989537767
23999,52936,2012/06/30,2012,INDL,C,D,STD,SSNY,SAMSON OIL & GAS LTD,USD,24.905,55.723,42.732,87.62,0,0.007,0,6.734,-33.421,-35.866,30.718,0,0,-35.295,8.445,0.632,0,,38.441,I,,1.1,101020,10102020,211120,1311,,1.90952205160496e-05,,2.433208062863
163596,52960,2013/03/31,2012,INDL,C,D,STD,CEI,CAMBER ENERGY INC,USD,1.686,37.743,9.209,25.1,0.875,0,0,6.549,-2.043,-6.756,36.057,,3.096,-21.701,8.247,7.239,0,,6.098,A,35.531,1.33,101020,10102020,211120,1311,,1.86475172996875e-05,35.531,0.150547654078797
142337,52977,2012/12/31,2012,INDL,C,D,STD,NOG,NORTHERN OIL & GAS INC,USD,94.215,1190.935,532.211,62.486,0,424,0,100.457,233.56,115.286,1083.244,1.546,0,120.655,311.573,0.054,76.175,,17.145,A,1068.6251,16.82,101020,10102020,211120,1311,,0.000704506233492852,1068.6251,0.826795898108289
164046,52991,2012/12/31,2012,INDL,C,D,STD,GTE,GRAN TIERRA ENERGY INC,USD,413.853,1732.875,276.084,280.741,0,0,0,191.385,379.124,197.363,1205.426,0,0,284.673,583.109,4.34,225.195,0,58.882,A,1553.2855,5.51,101020,10102020,2111,1311,,0.00131848371105899,1553.2855,0.264235166656777
179739,53013,2012/12/31,2012,INDL,C,D,STD,PSE,PIONEER SOUTHWEST ENERGY -LP,USD,23.51,430.889,117.506,35.714,0,126,74.002,31.349,112.609,108.9,399.055,0,0,,185.848,0,0.156,,7.416,I,810.7078,22.7,101020,10102020,211111,1311,,0.000420225996739703,810.7078,0.397534397656189
179831,53018,2012/12/31,2012,INDL,C,D,STD,WES.3,WESTERN GAS PARTNERS LP,USD,465.333,3476.062,459.306,93.936,0,1168.278,197.85,157.258,265.263,123.134,2473.375,0,0,,849.44,625.877,1.578,,97.066,I,4985.0034,47.63,101020,10102040,2111,1311,,0.00192069202074046,4985.0034,0.25935805625732
133166,53066,2012/06/30,2012,INDL,C,D,STD,CBNRQ,CUBIC ENERGY INC,USD,2.939,30.539,0.087,77.009,37,0,0,38.708,1.396,-12.491,18.083,0,0.001,-78.906,6.94,0,0,,3.572,I,32.4307,0.42,101020,10102020,211111,1311,380,1.56922238462267e-05,32.4307,0.00549242424242424
179782,53213,2012/12/31,2012,INDL,C,D,STD,REN,RESOLUTE ENERGY CORP,USD,100.261,1364.13,500.409,59.424,0,563.865,0,137.225,118.598,29.857,1230.723,0,0,15.528,258.268,0,101.914,,24.032,I,503.0275,8.13,101020,10102020,211111,1311,,0.00058397683981517,503.0275,0.595926479905111
184652,53269,2012/12/31,2012,INDL,C,D,STD,ERINQ,ERIN ENERGY CORP,USD,10.922,200.055,3.576,155.813,0,0.872,0,17.882,2.064,-9.268,189.086,0,0,-281.705,16.624,0.003,0,,14.234,A,92.0961,0.59,101020,10102020,211111,1311,,3.75889811555724e-05,92.0961,0.0182090373040848
184040,53294,2012/12/31,2012,INDL,C,D,STD,CIEIQ,COBALT INTL ENERGY INC,USD,2456.742,4011.459,477.514,403.356,0,991.191,0,160.956,-223.465,-282.999,1099.756,0.17,0,-927.835,0,489.647,0,,223.465,I,9986.0223,24.56,101020,10102020,211111,1311,,0,9986.0223,0.55310971753428
142391,53308,2012/12/31,2012,INDL,C,D,STD,TAT,TRANSATLANTIC PETROLEUM LTD,USD,73.39,358.258,53.481,367.415,0,32.766,0,71.612,39.43,0.118,256.152,0,0,-327.822,143.908,0.664,16.483,,78.98,I,306.0617,0.83,101020,10102020,211120,1311,,0.000325394315455734,306.0617,0.226879740713716
20217,53372,2012/12/31,2012,INDL,C,D,STD,PSTRQ,POSTROCK ENERGY CORP,USD,14.273,146.663,16.759,13.596,0,57.5,0,23.197,-7.076,-44.717,121.775,0,91.345,-417.956,54.995,33.224,0,,14.307,A,30.748,1.4435,101020,10102020,211111,1311,380,0.000124350698908247,30.748,0.0846918870842219
66228,53424,2013/04/30,2012,INDL,C,D,STD,MILLQ,MILLER ENERGY RESOURCES INC,USD,30.564,575.405,37.894,42.683,6,51.559,0,26.309,-17.154,-30.203,529.427,11.24,31.236,200.693,34.801,39.699,157.53,,23.068,A,165.091,3.8,101020,10102020,211111,1311,,7.86894930940253e-05,165.091,0.0742914725764206
184442,53438,2012/12/31,2012,INDL,C,D,STD,OAS,OASIS PETROLEUM INC,USD,492.686,2528.794,1053.315,92.18,0,1200,0,330.785,487.308,245.874,2006.6,3.194,0,139.933,686.668,0,177.671,,60.44,A,2967.0354,31.8,101020,10102020,2111,1311,,0.00155264379885314,2967.0354,0.97533230551273
154357,53439,2012/12/31,2012,INDL,C,D,STD,QEP,QEP RESOURCES INC,USD,649.7,9108.5,2799.7,177.8,39.7,3206.9,14.2,761.9,918.2,198.5,8299.5,0,0,2805.8,2349.8,0,1493.5,,155.8,I,5400.168,30.27,101020,10102020,2111,1311,,0.00531319705963451,5400.168,0.440114442016569
184321,53459,2012/12/31,2012,INDL,C,D,STD,ACMP,ACCESS MIDSTREAM PARTNERS LP,USD,215.257,6561.1,350.5,149.135,0,2500,251.72,259.261,358.229,181.601,4636.557,0,,,608.447,1255.255,0,,52.579,I,5581.0895,33.54,101020,10102040,211111,1311,,0.00137577615598921,5581.0895,0.138651320213741
162941,53566,2013/01/31,2012,INDL,C,D,STD,TPLMQ,TRIANGLE PETROLEUM CORP,USD,81.212,428.321,166.855,44.475,0,148.022,0,77.911,7.096,-14.484,333.414,0,0,-122.02,60.701,0.013,0,,28.791,I,293.9506,6.29,101020,10102020,211111,1311,,0.000137252691597955,293.9506,1.16685082100199
185654,53617,2012/12/31,2012,INDL,C,D,STD,QRE,QR ENERGY LP,USD,122.062,1686.527,595.361,42.102,0,766.076,65.427,56.437,185.785,80.279,1464.269,0,,,371.998,376.938,0.102,,42.275,I,969.0181,16.58,101020,10102020,211111,1311,,0.000841134853940726,969.0181,0.664789635123381
184742,53701,2012/12/31,2012,INDL,C,D,STD,EOXLQ,EMERALD OIL INC,USD,24.003,173.886,66.386,12.7,0,23.5,0,39.796,-52.572,-62.296,149.227,0,0,-70.17,27.915,72.167,0,,12.904,A,129.6114,5.24,101020,10102020,211111,1311,,6.31193701249882e-05,129.6114,0.760644392501948
186087,53752,2012/12/31,2012,INDL,C,D,STD,LPRIQ,LONE PINE RESOURCES INC,CAD,25.886,622.803,188.022,85.03,6.089,344.831,0,48.863,-198.829,-349.487,590.255,0,0,-770.311,161.703,0,0,,18.694,I,98.8239,1.16,101020,10102020,211111,1311,,0.000365631076744437,98.8239,0.206760269724601
186180,53767,2012/12/31,2012,INDL,C,D,STD,VOC,VOC ENERGY TRUST,USD,,122.35,,17,0,0,37.23,0,37.406,37.23,0,,0,,38.113,,0,,0.707,A,218.11,12.83,101020,10102020,2111,1311,,8.61783468949911e-05,218.11,
186276,53769,2012/12/31,2012,INDL,C,D,STD,KOS,KOSMOS ENERGY LTD,USD,750.118,2366.123,378.984,371.847,0,1000,0,190.253,315.103,34.156,1525.762,8.378,0,-679.491,667.951,0,104.137,,257.739,A,4800.3462,12.35,101020,10102020,211120,1311,,0.00151032227814279,4800.3462,0.275216206343892
160214,53835,2012/12/31,2012,INDL,C,D,STD,SARA,SARATOGA RESOURCES INC,USD,46.151,254.651,57.233,29.379,0.373,150.396,0,24.977,43.473,-5.458,180.071,0,0,-14.708,84.012,23.264,0,,9.224,A,109.4037,3.54,101020,10102020,211111,1311,,0.000189961831378847,109.4037,0.400429583919289
178870,53837,2012/08/31,2012,INDL,C,D,STD,SRCI,SRC ENERGY INC,USD,26.467,120.731,46.751,46.588,0,3,0,15.592,17.764,11.792,92.702,0,0,-22.816,24.969,40.25,0,,3.557,I,143.9452,2.8,101020,10102020,2111,1311,,5.64580889360857e-05,143.9452,0.956092273712626
187167,53921,2012/12/31,2012,INDL,C,D,STD,LRE,LRR ENERGY LP,USD,26.864,502.486,31.416,22.425,0,228,37.262,8.583,56.723,2.434,455.248,0,0,,105.494,0,0.12,,12.632,I,385.8467,17.19,101020,10102020,211111,1311,,0.000238535369226778,385.8467,0.0788144713966388
186061,53936,2012/12/31,2012,INDL,C,D,STD,LLEXQ,LILIS ENERGY INC,USD,2.589,47.553,5.073,17.902,0.388,29.248,0,3.631,-28.54,-37.737,43.774,0,0,-106.216,7.26,0,0,,7.492,I,36.6041,1.99,101020,10102020,211120,1311,,1.64157845999432e-05,36.6041,0.0702213363232424
187698,53938,2012/12/31,2012,INDL,C,D,STD,BCEI,BONANZA CREEK ENERGY INC,USD,55.304,1002.49,314.141,39.788,0,158,0,102.603,144.105,74.562,943.175,0.467,0,59.052,231.205,0,110.376,,42.12,A,1114.8236,27.79,101020,10102020,211120,1311,,0.000522783950196952,1114.8236,0.500124975124378
187961,53941,2012/12/31,2012,INDL,C,D,STD,LPI,LAREDO PETROLEUM INC,USD,137.437,2338.304,940.804,126.957,0,1216.76,0,262.068,416.629,94.603,2113.891,0,0,-130.98,588.08,0,0,,62.106,A,2329.9098,18.16,101020,10102020,2111,1311,,0.00132972377514251,2329.9098,0.682479403471432
188663,53945,2012/12/31,2012,INDL,C,D,STD,SNECQ,SANCHEZ ENERGY CORP,USD,74.956,426.574,169.836,33,0,0,0,59.285,0.394,-16.295,348.855,0,0.03,-18.711,43.158,150,0,,37.239,I,607.716,18,101020,10102020,211120,1311,,9.75857344028029e-05,607.716,1.12225937330673
187128,53947,2012/12/31,2012,INDL,C,D,STD,WPX,WPX ENERGY INC,USD,772,9456,1521,198.8,0,1508,0,726,896,-344,8416,0,0,-221,3189,3,1401,,370,I,2965.584,14.88,101020,10102020,2111,1311,,0.00721073513625604,2965.584,
187810,53961,2012/12/31,2012,INDL,C,D,STD,MCEP,MID-CON ENERGY PARTNERS -LP,USD,11.773,158.59,72.539,18.049,0,78,27.705,5.519,41.566,29.862,145.309,0,0,,67.275,20.352,0,,11,I,355.1317,18.7,101020,10102020,211120,1311,,0.000152117342832118,355.1317,0.844793049635479
194755,53962,2012/12/31,2012,INDL,C,D,STD,AMPY,AMPLIFY ENERGY CORP,USD,48.556,802.051,161.41,22.88,0,371,43.449,17.114,73.885,30.148,675.825,0,0,,140.671,202.572,,,12.721,A,611.6087,17.84,101020,10102020,211120,1311,,0.00031807504620642,611.6087,0.402858269563872
170781,53980,2012/12/31,2012,INDL,C,D,STD,TTEN,TITAN ENERGY LLC,USD,138.6,1498.952,127.226,34.039,0,351.425,,217.013,46.611,-51.902,1302.228,,96.155,,272.515,290.115,0,,46.923,A,988.0733,22.47,101020,10102020,211111,1311,,0.000616191121247042,988.0733,
187812,53987,2012/12/31,2012,INDL,C,D,STD,MTDR,MATADOR RESOURCES CO,USD,38.197,632.029,308.021,53.957,0,150,0.028,96.492,47.282,-34.691,591.09,0,0,-15.01,165.156,149.17,0,,14.543,A,455.7396,8.2,101020,10102020,2111,1311,,0.00037343874950251,455.7396,
170627,54043,2012/12/31,2012,INDL,C,D,STD,MPO,MIDSTATES PETROLEUM CO INC,USD,89.472,1684.01,773.608,59.979,0,694,0,135.427,161.711,7.789,1567.408,65,325,-187.091,247.673,278.569,190.625,,30.541,I,459.0118,6.89,101020,10102020,211120,1311,,0.000560020195485087,459.0118,
171212,54071,2012/12/31,2012,INDL,C,D,STD,ROYTL,PACIFIC COAST OIL TRUST,USD,,271.209,,38.583,0,0,40.828,0,40.828,40.828,0,,0,,41.319,,0,,0.491,A,669.0292,17.34,101020,10102020,2111,1311,,9.34275211962883e-05,669.0292,
108391,54175,2012/12/31,2012,INDL,C,D,STD,BXEFF,BELLATRIX EXPLORATION LTD,CAD,52.447,681.421,185.348,107.544,1.425,196.865,0,53.327,112.028,37.838,627.936,0,0,-27.754,202.633,1.093,0,,17.491,I,460.6006,4.27,101020,10102020,211130,1311,380,0.000458179019399489,460.6006,
13871,54182,2012/12/31,2012,INDL,C,D,STD,SMLP,SUMMIT MIDSTREAM PARTNERS LP,USD,44.363,1063.511,76.698,48.82,0,199.23,123.138,26.461,92.484,42.408,681.993,0,0,,165.499,263.125,0,,21.357,A,968.1403,19.83,101020,10102040,211130,1311,,0.000374214316185399,968.1403,
170750,54222,2012/12/31,2012,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,50.275,606.701,112.899,35.112,0.145,0.193,0,79.232,46.378,18.382,554.242,0,0,-52.074,74.962,237.164,62.695,,7.676,A,707.1914,19.12,101020,10102020,2111,1311,,0.000169498628812802,707.1914,
2073,677,2014/03/31,2013,INDL,C,D,STD,ESTE.1,EARTHSTONE ENERGY INC -OLD,USD,8.367,45.621,11.195,1.732,0,9,0,5.673,9.247,5.064,36.463,0.001,0,1.398,17.514,0,4.486,,2.628,I,36.7413,21.25,101020,10102020,211111,1311,380,4.11004347838851e-05,36.7413,0.404268380759786
4052,1260,2013/12/31,2013,INDL,C,D,STD,ESCRQ,ESCALERA RESOURCES CO,USD,11.528,132.4,10.523,11.332,0,47.45,0,9.824,7.784,-19.733,120.412,0,40.25,-16.136,35.319,0,1.236,,5.576,A,26.3396,2.3,101020,10102020,211111,1311,380,8.28837647671599e-05,26.3396,0.0767816360333015
106418,1545,2013/12/31,2013,INDL,C,D,STD,FPPP,FIELDPOINT PETROLEUM CORP,USD,4.446,24.963,3.537,8.062,0,6.74,0,0.987,4.786,2.046,20.517,0,0,2.676,10.541,0.09,2.973,,1.359,A,33.3126,4.13,101020,10102020,211120,1311,380,2.47367639064139e-05,33.3126,0.178195375081868
4844,1807,2013/12/31,2013,INDL,C,D,STD,FST.1,FOREST OIL CORP -OLD,USD,113.794,1117.952,365.488,116.125,0,800.179,0,166.734,232.152,73.217,818.569,0,0,-2512.468,441.341,0.639,0,,48.126,I,431.034,3.61,101020,10102020,211111,1311,380,0.00103570326527091,431.034,0.208345731879027
6311,2577,2013/12/31,2013,INDL,C,D,STD,PNRG,PRIMEENERGY RESOURCES CORP,USD,32.675,242.922,33.934,2.437,1.87,120.023,0,30.478,43.46,20.258,208.425,4.138,0,78.493,125.003,0,31.962,,16.667,A,120.6445,50.5,101020,10102020,211120,1311,380,0.000293346902437478,120.6445,0.17238506477013
6788,2706,2013/12/31,2013,INDL,C,D,STD,RRC,RANGE RESOURCES CORP,USD,248.301,7299.086,1297.322,160.438,0,3140.516,26.129,495.561,884.079,149.579,6791.221,0,0,456.819,1772.148,21.024,771.98,,318.957,A,13771.4483,84.31,101020,10102020,2111,1311,380,0.00415873320208932,13771.4483,0.211367649160091
6936,3021,2013/06/30,2013,INDL,C,D,STD,MPET,MAGELLAN PETROLEUM CORP,USD,35.298,82.272,2.925,49.642,0.441,0,0,5.824,-19.226,-21.033,37.18,9.333,27.227,-39.553,7.07,22.982,0,,19.259,I,45.9823,1.03,101020,10102020,211111,1311,380,1.65913026106011e-05,45.9823,0.0723222233211354
7912,3219,2013/12/31,2013,INDL,C,D,STD,NBL,NOBLE ENERGY INC,USD,2611,19642,3947,359,258,4566,198,2342,2982,1344,15725,14,0,6376,4809,51,2441,,848,A,24672.3026,68.11,101020,10102020,2111,1311,380,0.0112853711816663,24672.3026,0.291270016972917
8512,3526,2013/12/31,2013,INDL,C,D,STD,PDCE,PDC ENERGY INC,USD,325.813,2025.203,404.606,32.426,0,656.99,0,213.42,148.082,-41.269,1653.445,4.133,0,293.267,411.314,275.975,118.767,,71.008,A,1898.3574,53.22,101020,10102020,211120,1311,395,0.000965238336913265,1898.3574,0.250265663639524
8440,3730,2013/12/31,2013,INDL,C,D,STD,PVAC,PENN VIRGINIA CORP,USD,233.696,2507.087,504.203,62.335,0,1281,0,258.145,307.18,-220.766,2237.304,0,115,-103.913,431.734,0,145.752,,53.85,A,613.6478,9.43,101020,10102020,2111,1311,380,0.00101315833681545,613.6478,0.292569917237209
8838,3737,2013/12/31,2013,INDL,C,D,STD,PDO.1,PYRAMID OIL CO,USD,9.072,14.18,0.195,4.688,0,0,0,1.894,0.791,-0.036,3.254,0,0,9.133,4.392,0,0,,1.08,I,23.6744,5.05,101020,10102020,211111,1311,380,1.03067894010976e-05,23.6744,0.0520277481323373
9904,4338,2013/12/31,2013,INDL,C,D,STD,SWN,SOUTHWESTERN ENERGY CO,USD,644.175,8047.726,2252.647,350.465,1.2,1950.096,0,688.011,1990.235,1190.377,7296.623,0,0,2648.311,3371.145,9.801,1532.329,,,A,13880.6976,39.33,101020,10102020,2111,4923,710,0.00791112968022841,13880.6976,0.385927062232224
10221,4340,2013/12/31,2013,INDL,C,D,STD,SBOW,SILVERBOW RESOURCES INC,USD,92.489,2698.505,540.368,43.331,0,1142.368,0,176.033,329.358,0.198,2588.817,1.513,0,315.244,585.229,0.95,241.205,,45.423,A,585.927,13.5,101020,10102020,211130,1311,380,0.00137336795410176,585.927,0.230432149832411
170773,4547,2013/12/31,2013,INDL,C,D,STD,ZAZA,ZAZA ENERGY CORP,USD,30.114,87.542,47.382,103.462,10.177,88.256,0,20.571,-130,-97.448,46.473,0,0,-171.706,8.874,1.38,0,,32.191,A,102.812,0.9556,101020,10102020,211111,1311,,2.08247835030374e-05,102.812,0.31573265809289
10877,4691,2013/12/31,2013,INDL,C,D,STD,UNTC,UNIT CORP,USD,212.031,4022.39,703.984,48.218,0,645.696,0,243.573,638.84,301.469,3722.691,0,0,1718.263,1351.85,0.574,801.398,,38.323,A,2534.9033,51.62,101020,10102010,2111,1311,395,0.00317241194259421,2534.9033,0.202455868506526
10938,4722,2013/12/31,2013,INDL,C,D,STD,USEG,U S ENERGY CORP/WY,USD,13.161,126.801,20.799,27.679,0,9,0,7.191,8.907,-7.686,111.86,0,0,-14.73,33.647,0,0,0,5.673,A,,3.76,101020,10102020,211120,1311,305,7.89600507692921e-05,,0.187703053931124
6194,6291,2013/12/31,2013,INDL,C,D,STD,ISRL,ISRAMCO INC,USD,28.343,157.913,20.478,2.718,16.667,96.035,0,30.573,32.279,-9.94,120.418,0,0,-11.257,68.05,0,0,,4.734,I,345.3219,127.05,101020,10102020,211120,1311,380,0.000159694221025658,345.3219,0.154419249998115
14010,6913,2013/12/31,2013,INDL,C,D,STD,TGA,TRANSGLOBE ENERGY CORP,USD,280.361,675.8,129.17,73.962,0,87.539,0,38.392,191.749,143.863,383.035,0,0,323.937,315.316,1.301,48.863,,27.705,A,623.656,8.36,101020,10102020,211120,1311,380,0.00073995801611942,623.656,0.387131772258503
23002,9465,2013/12/31,2013,INDL,C,D,STD,CRK.5,COMSTOCK RESOURCES INC -OLD,USD,57.134,2139.398,422.244,46.553,0,798.7,17.997,194.995,266.835,-162.88,2066.735,10.912,0,447.349,420.29,0,177.026,,68.19,I,872.0855,18.29,101020,10102020,211111,1311,380,0.000986302485743923,872.0855,0.170945319796782
15291,10147,2013/12/31,2013,INDL,C,D,STD,HNR,HARVEST NATURAL RESOURCES,USD,125.118,734.88,43.906,39.579,83.589,0,0,156.785,-41.52,0.781,108.391,0.077,0,92.282,0,9.42,29.787,,41.52,A,190.3598,4.52,101020,10102020,211111,1311,380,0,190.3598,0.531961810603858
24005,10924,2013/12/31,2013,INDL,C,D,STD,AXAS,ABRAXAS PETROLEUM CORP/NV,USD,39.549,223.65,95.043,92.451,2.142,41.79,0,82.735,42.197,39.347,180.645,0,0,-167.216,94.331,0.083,0,,12.876,A,302.9665,3.261,101020,10102020,212230,1311,380,0.000221368340390469,302.9665,0.44656348669373
19433,11270,2013/09/30,2013,INDL,C,D,STD,PHX,PHX MINERALS INC,USD,17.805,147.838,27.55,8.357,0,8.262,2.327,10.301,41.118,20.69,127.918,1.215,0,96.454,62.156,0,31.227,,6.812,A,232.801,28.28,101020,10102020,2111,1311,380,0.000145862659839395,232.801,0.226530830393777
25874,11777,2013/12/31,2013,INDL,C,D,STD,PQUEQ,PETROQUEST ENERGY INC,USD,71.407,667.19,300.503,63.054,0,425,0,97.537,113.438,14.402,586.334,0,0.001,-181.681,182.87,0,0,,21.739,I,275.0285,4.32,101020,10102020,211111,1311,380,0.000429144484922295,275.0285,0.887201107735549
