Day,dollars_pBBL,dollars_pMMBTU,dollars_pMCF,ratio_BBLpMCF,year
2013-06-18,98.46,3.9,4.0443,24.3453749721831,2013
2013-06-17,97.86,3.78,3.91986,24.9651773277617,2013
2013-06-14,97.83,3.76,3.89912,25.0902767804017,2013
2013-06-13,96.66,3.73,3.86801,24.9895941323833,2013
2013-06-12,95.98,3.74,3.87838,24.7474460986288,2013
2013-06-11,95.5,3.77,3.90949,24.4277386564488,2013
2013-06-10,95.82,3.85,3.99245,24.0003005673208,2013
2013-06-07,96.11,3.79,3.93023,24.4540395854696,2013
2013-06-06,94.71,3.93,4.07541,23.2393795961633,2013
2013-06-05,93.66,3.99,4.13763,22.6361467796782,2013
2013-06-04,93.36,4,4.148,22.5072324011572,2013
2013-06-03,93.41,4,4.148,22.5192864030858,2013
2013-05-31,91.93,4.02,4.16874,22.0522268119384,2013
2013-05-30,93.57,4.12,4.27244,21.9008341837451,2013
2013-05-29,93.13,4.15,4.30355,21.640273727504,2013
2013-05-28,94.65,4.19,4.34503,21.7835089746216,2013
2013-05-24,93.84,4.15,4.30355,21.8052538020936,2013
2013-05-23,94.12,4.15,4.30355,21.8703163667205,2013
2013-05-22,93.98,4.16,4.31392,21.7852904087234,2013
2013-05-21,95.55,4.13,4.28281,22.3101188238563,2013
2013-05-20,96.29,4.1,4.2517,22.6474116235859,2013
2013-05-17,95.72,3.89,4.03393,23.7287211230735,2013
2013-05-16,94.85,4.01,4.15837,22.8094181133473,2013
2013-05-15,93.95,4.03,4.17911,22.480863150288,2013
2013-05-14,93.96,3.93,4.07541,23.0553490323673,2013
2013-05-13,94.76,3.87,4.01319,23.6121389717407,2013
2013-05-10,95.81,3.9,4.0443,23.6901317904211,2013
2013-05-09,96.09,3.87,4.01319,23.9435461565488,2013
2013-05-08,96.24,3.86,4.00282,24.0430496499968,2013
2013-05-07,95.28,3.88,4.02356,23.6805217270278,2013
2013-05-06,95.8,3.93,4.07541,23.5068373488802,2013
2013-05-03,95.25,3.98,4.12726,23.0782649990551,2013
2013-05-02,93.7,4.28,4.43836,21.1114015086654,2013
2013-05-01,90.74,4.31,4.46947,20.3021834803679,2013
2013-04-30,93.22,4.3,4.4591,20.9055639030298,2013
2013-04-29,94.09,4.28,4.43836,21.1992718030984,2013
2013-04-26,92.63,4.16,4.31392,21.4723499740375,2013
2013-04-25,93.27,4.19,4.34503,21.4659047233276,2013
2013-04-24,91.07,4.25,4.40725,20.6636791650122,2013
2013-04-23,89.21,4.27,4.42799,20.1468386333302,2013
2013-04-22,88.81,4.33,4.49021,19.7785849659593,2013
2013-04-19,88.04,4.38,4.54206,19.3832754300912,2013
2013-04-18,87.83,4.23,4.38651,20.0227515724346,2013
2013-04-17,86.65,4.24,4.39688,19.7071559833336,2013
2013-04-16,88.73,4.19,4.34503,20.4210327661719,2013
2013-04-15,88.75,4.23,4.38651,20.2324855067012,2013
2013-04-12,91.23,4.21,4.36577,20.8966574052229,2013
2013-04-11,93.44,4.11,4.26207,21.9236192742024,2013
2013-04-10,94.59,4.07,4.22059,22.4115585735644,2013
2013-04-09,94.18,4.08,4.23096,22.2597235615558,2013
2013-04-08,93.36,4.18,4.33466,21.5380214365141,2013
2013-04-05,92.76,3.98,4.12726,22.4749591738829,2013
2013-04-04,93.26,3.94,4.08578,22.8255070023349,2013
2013-04-03,95.02,4,4.148,22.907425265188,2013
2013-04-02,97.23,4.07,4.22059,23.03706353851,2013
2013-04-01,97.1,3.97,4.11689,23.5857649827904,2013
2013-03-28,97.24,4.03,4.17911,23.2681121099947,2013
2013-03-27,96.53,4.08,4.23096,22.8151530621892,2013
2013-03-26,95.99,3.99,4.13763,23.1992710803044,2013
2013-03-25,94.55,4.08,4.23096,22.3471741637832,2013
2013-03-22,93.41,4.01,4.15837,22.4631285816317,2013
2013-03-21,92.46,4.01,4.15837,22.2346736822361,2013
2013-03-20,93.21,3.97,4.11689,22.6408769726663,2013
2013-03-19,92.44,3.96,4.10652,22.5105442077477,2013
2013-03-18,93.71,3.98,4.12726,22.7051360951333,2013
2013-03-15,93.49,3.89,4.03393,23.1759103405364,2013
2013-03-14,93.03,3.74,3.87838,23.9868192389606,2013
2013-03-13,92.47,3.72,3.85764,23.9706141578789,2013
2013-03-12,92.44,3.71,3.84727,24.0274272406148,2013
2013-03-11,92.07,3.64,3.77468,24.3914715949432,2013
2013-03-08,92.01,3.57,3.70209,24.8535286824469,2013
2013-03-07,91.53,3.54,3.67098,24.9333965317163,2013
2013-03-06,90.47,3.57,3.70209,24.4375474394194,2013
2013-03-05,90.88,3.63,3.76431,24.1425387388393,2013
2013-03-04,90.13,3.53,3.66061,24.621579463532,2013
2013-03-01,90.71,3.54,3.67098,24.7100229366545,2013
2013-02-28,92.03,3.48,3.60876,25.5018344251211,2013
2013-02-27,92.84,3.49,3.61913,25.6525739611454,2013
2013-02-26,92.63,3.46,3.58802,25.8164670208081,2013
2013-02-25,92.74,3.42,3.54654,26.1494301488211,2013
2013-02-22,93.12,3.27,3.39099,27.4610069625685,2013
2013-02-21,92.79,3.29,3.41173,27.1973456281711,2013
2013-02-20,94.92,3.34,3.46358,27.4051703728512,2013
2013-02-19,96.69,3.23,3.34951,28.8669088911513,2013
2013-02-15,95.95,3.19,3.30803,29.0051783085401,2013
2013-02-14,97.3,3.3,3.4221,28.4328336401625,2013
2013-02-13,97.03,3.29,3.41173,28.4401168908442,2013
2013-02-12,97.48,3.3,3.4221,28.4854329213056,2013
2013-02-11,97.01,3.2,3.3184,29.2339681774349,2013
2013-02-08,95.71,3.26,3.38062,28.3113748365684,2013
2013-02-07,95.84,3.39,3.51543,27.2626677248587,2013
2013-02-06,96.44,3.41,3.53617,27.2724444808932,2013
2013-02-05,96.68,3.34,3.46358,27.9133151248131,2013
2013-02-04,96.21,3.27,3.39099,28.3722452735042,2013
2013-02-01,97.46,3.34,3.46358,28.1385156398871,2013
2013-01-31,97.65,3.33,3.45321,28.2780369569184,2013
2013-01-30,97.98,3.24,3.35988,29.161755776992,2013
2013-01-29,97.62,3.14,3.25618,29.9799151152578,2013
2013-01-28,95.95,3.25,3.37025,28.4696980936132,2013
2013-01-25,95.15,3.42,3.54654,26.8289656961433,2013
2013-01-24,95.35,3.56,3.69172,25.8280693010304,2013
2013-01-23,95.06,3.53,3.66061,25.9683495373722,2013
2013-01-22,96.09,3.63,3.76431,25.5265905305355,2013
2013-01-18,95.61,3.54,3.67098,26.0448163705605,2013
2013-01-17,95.49,3.44,3.56728,26.7682940503689,2013
2013-01-16,94.28,3.43,3.55691,26.506152812413,2013
2013-01-15,93.26,3.4,3.5258,26.4507345850587,2013
2013-01-14,94.27,3.39,3.51543,26.8160651755262,2013
2013-01-11,93.6,3.18,3.29766,28.3837630319681,2013
2013-01-10,93.81,3.08,3.19396,29.3710628811883,2013
2013-01-09,93.08,3.14,3.25618,28.5856432998176,2013
2013-01-08,93.21,3.21,3.32877,28.0013338260078,2013
2013-01-07,93.2,3.3,3.4221,27.2347389030128,2013
2013-01-04,93.12,3.2,3.3184,28.0617164898746,2013
2013-01-03,92.97,3.19,3.30803,28.1043400452838,2013
2013-01-02,93.14,3.3,3.4221,27.2172058092984,2013
2012-12-31,91.83,3.43,3.55691,25.817352702205,2012
2012-12-28,90.66,3.4,3.5258,25.7133132906007,2012
2012-12-27,90.91,3.31,3.43247,26.4853006726934,2012
2012-12-26,90.71,3.35,3.47395,26.1114869241066,2012
2012-12-24,88.29,3.3,3.4221,25.7999474007189,2012
2012-12-21,88.2,3.42,3.54654,24.8693092422474,2012
2012-12-20,89.76,3.35,3.47395,25.8380229997553,2012
2012-12-19,89.09,3.25,3.37025,26.4342407833247,2012
2012-12-18,87.46,3.29,3.41173,25.6350883569333,2012
2012-12-17,86.71,3.2,3.3184,26.13006268081,2012
2012-12-14,86.32,3.15,3.26655,26.4254335614027,2012
2012-12-13,85.39,3.27,3.39099,25.1814366895803,2012
2012-12-12,86.35,3.33,3.45321,25.0057193162304,2012
2012-12-11,85.36,3.39,3.51543,24.2815245930085,2012
2012-12-10,85.14,3.35,3.47395,24.5081247571209,2012
2012-12-07,85.45,3.33,3.45321,24.7450922475031,2012
2012-12-06,85.47,3.48,3.60876,23.6840355135836,2012
2012-12-05,87.36,3.41,3.53617,24.704694627238,2012
2012-12-04,88.04,3.38,3.50506,25.1179723028992,2012
2012-12-03,88.69,3.44,3.56728,24.8620797918863,2012
2012-11-30,88.54,3.46,3.58802,24.6765625609668,2012
2012-11-29,87.64,3.61,3.74357,23.410808399469,2012
2012-11-28,86.1,3.71,3.84727,22.3795054675133,2012
2012-11-27,86.81,3.77,3.90949,22.2049423326316,2012
2012-11-26,87.28,3.75,3.88875,22.4442301510768,2012
2012-11-23,87.01,3.59,3.72283,23.3720046308857,2012
2012-11-21,87.08,3.59,3.72283,23.39080753083,2012
2012-11-20,86.46,3.62,3.75394,23.031801254149,2012
2012-11-19,89.05,3.63,3.76431,23.6563938676677,2012
2012-11-16,86.62,3.46,3.58802,24.1414484869092,2012
2012-11-15,85.45,3.63,3.76431,22.7000433014284,2012
2012-11-14,86.32,3.66,3.79542,22.7432010159613,2012
2012-11-13,85.38,3.57,3.70209,23.0626483959061,2012
2012-11-12,85.56,3.4,3.5258,24.2668330591639,2012
2012-11-09,86.08,3.33,3.45321,24.9275311956122,2012
2012-11-08,85.07,3.45,3.57765,23.7781784132042,2012
2012-11-07,84.5,3.47,3.59839,23.482724218331,2012
2012-11-06,88.62,3.41,3.53617,25.0610123382077,2012
2012-11-05,85.64,3.34,3.46358,24.7258616806888,2012
2012-11-02,84.9,3.4,3.5258,24.0796414998015,2012
2012-11-01,87.05,3.5,3.6295,23.9840198374432,2012
2012-10-31,86.23,3.5,3.6295,23.7580934012949,2012
2012-10-30,85.65,3.42,3.54654,24.1502986008899,2012
2012-10-29,85.52,3.4,3.5258,24.2554881161722,2012
2012-10-26,85.84,3.38,3.50506,24.4903082971476,2012
2012-10-25,85.59,3.39,3.51543,24.3469504441846,2012
2012-10-24,85.39,3.43,3.55691,24.0067924125154,2012
2012-10-23,86.65,3.34,3.46358,25.0174674758487,2012
2012-10-22,88.3,3.49,3.61913,24.3981288320674,2012
2012-10-19,90,3.43,3.55691,25.3028611913149,2012
2012-10-18,92,3.28,3.40136,27.0480043276807,2012
2012-10-17,92.04,3.24,3.35988,27.3938354941248,2012
2012-10-16,92.07,3.27,3.39099,27.1513628763282,2012
2012-10-15,91.84,3.35,3.47395,26.4367650657033,2012
2012-10-12,91.83,3.38,3.50506,26.1992662037169,2012
2012-10-11,92.19,3.28,3.40136,27.1038643366183,2012
2012-10-10,91.24,3.26,3.38062,26.9891321710219,2012
2012-10-09,92.42,3.18,3.29766,28.0259335407531,2012
2012-10-08,89.43,3.18,3.29766,27.1192299994542,2012
2012-10-05,89.87,3.26,3.38062,26.5838810632369,2012
2012-10-04,91.69,3.23,3.34951,27.3741532343537,2012
2012-10-03,88.19,3.21,3.32877,26.4932692856521,2012
2012-10-02,91.88,3.21,3.32877,27.6017868461924,2012
2012-10-01,92.44,3.19,3.30803,27.9441238441006,2012
2012-09-28,92.18,3.08,3.19396,28.8607246177159,2012
2012-09-27,91.89,3.01,3.12137,29.4389963381464,2012
2012-09-26,89.92,2.92,3.02804,29.6957768061188,2012
2012-09-25,91.07,2.84,2.94508,30.9227593138387,2012
2012-09-24,91.68,2.82,2.92434,31.3506637395105,2012
2012-09-21,92.64,2.76,2.86212,32.3676156136011,2012
2012-09-20,92.14,2.76,2.86212,32.1929199334759,2012
2012-09-19,91.97,2.7,2.7999,32.8476017000607,2012
2012-09-18,95.25,2.74,2.84138,33.5224433197953,2012
2012-09-17,96.51,2.83,2.93471,32.8857025055287,2012
2012-09-14,98.94,2.94,3.04878,32.452325192372,2012
2012-09-13,98.3,3.01,3.12137,31.4925817829991,2012
2012-09-12,97.02,2.96,3.06952,31.6075477599104,2012
2012-09-11,97.03,2.82,2.92434,33.1801363726516,2012
2012-09-10,96.52,2.66,2.75842,34.9910455985673,2012
2012-09-07,96.41,2.73,2.83101,34.0549839103359,2012
2012-09-06,95.58,2.85,2.95545,32.3402527533878,2012
2012-09-05,95.37,2.87,2.97619,32.044325127092,2012
2012-09-04,95.34,2.81,2.91397,32.7182503594752,2012
2012-08-31,96.47,2.72,2.82064,34.2014578251744,2012
2012-08-30,94.61,2.72,2.82064,33.5420330137841,2012
2012-08-29,95.5,2.64,2.73768,34.8835510359136,2012
2012-08-28,96.3,2.71,2.81027,34.267170058393,2012
2012-08-27,95.54,2.8,2.9036,32.903981264637,2012
2012-08-24,95.78,2.81,2.91397,32.8692471096134,2012
2012-08-23,95.87,2.81,2.91397,32.9001328085052,2012
2012-08-22,96.89,2.8,2.9036,33.3689213390274,2012
2012-08-21,96.55,2.8,2.9036,33.2518253202921,2012
2012-08-20,96.03,2.75,2.85175,33.6740597878496,2012
2012-08-17,96,2.7,2.7999,34.2869388192436,2012
2012-08-16,95.66,2.78,2.88286,33.1823258847117,2012
2012-08-15,94.35,2.82,2.92434,32.2636902685734,2012
2012-08-14,93.4,2.79,2.89323,32.2822589286023,2012
2012-08-13,92.76,2.77,2.87249,32.29254061807,2012
2012-08-10,92.94,2.84,2.94508,31.5577165985304,2012
2012-08-09,93.39,2.89,2.99693,31.1618889997431,2012
2012-08-08,93.39,2.97,3.07989,30.3225115182685,2012
2012-08-07,93.68,2.99,3.10063,30.2132147337799,2012
2012-08-06,92.3,2.9,3.0073,30.6919828417517,2012
2012-08-03,91.4,2.91,3.01767,30.2882687636488,2012
2012-08-02,87.22,3.16,3.27692,26.616456916861,2012
2012-08-01,88.99,3.2,3.3184,26.8171407907425,2012
2012-07-31,88.08,3.2,3.3184,26.542912246866,2012
2012-07-30,89.8,3.14,3.25618,27.5783279794115,2012
2012-07-27,90.13,3.1,3.2147,28.0368308084736,2012
2012-07-26,89.4,3.13,3.24581,27.5432018510018,2012
2012-07-25,88.8,3.19,3.30803,26.8437710661633,2012
2012-07-24,88.28,3.16,3.27692,26.9399313989966,2012
2012-07-23,87.77,3.05,3.16285,27.7502885056199,2012
2012-07-20,91.56,3.03,3.14211,29.1396545633348,2012
2012-07-19,92.78,2.99,3.10063,29.9229511421872,2012
2012-07-18,89.88,2.84,2.94508,30.5186955872167,2012
2012-07-17,89.07,2.83,2.93471,30.350528672339,2012
2012-07-16,88.41,2.92,3.02804,29.1971043975641,2012
2012-07-13,87.15,2.88,2.98656,29.1807296689168,2012
2012-07-12,86.02,2.83,2.93471,29.3112437003997,2012
2012-07-11,85.88,2.72,2.82064,30.4469907538715,2012
2012-07-10,83.92,2.87,2.97619,28.1971245115399,2012
2012-07-09,85.93,2.79,2.89323,29.7003694832419,2012
2012-07-06,84.37,2.94,3.04878,27.6733644277383,2012
2012-07-05,87.11,2.9,3.0073,28.9661822897616,2012
2012-07-03,87.74,2.78,2.88286,30.4350540782418,2012
2012-07-02,83.72,2.73,2.83101,29.5724847315976,2012
2012-06-29,85.04,2.74,2.84138,29.929118949243,2012
2012-06-28,77.72,2.81,2.91397,26.6715168653075,2012
2012-06-27,80.27,2.87,2.97619,26.9707243153159,2012
2012-06-26,79.34,2.7,2.7999,28.336726311654,2012
2012-06-25,78.76,2.7,2.7999,28.1295760562877,2012
2012-06-22,79.33,2.5,2.5925,30.5998071359691,2012
2012-06-21,77.91,2.48,2.57176,30.2944287180763,2012
2012-06-20,81.06,2.6,2.6962,30.0645352718641,2012
2012-06-19,83.99,2.59,2.68583,31.271525003444,2012
2012-06-18,83.26,2.45,2.54065,32.7711412433826,2012
2012-06-15,84.03,2.44,2.53028,33.209763346349,2012
2012-06-14,83.83,2.2,2.2814,36.7449811519243,2012
2012-06-13,82.56,2.18,2.26066,36.5203082285704,2012
2012-06-12,83.35,2.17,2.25029,37.0396704424763,2012
2012-06-11,82.58,2.22,2.30214,35.870972225842,2012
2012-06-08,84.08,2.22,2.30214,36.5225398976604,2012
2012-06-07,84.78,2.33,2.41621,35.0880097342532,2012
2012-06-06,85.05,2.41,2.49917,34.0312983910658,2012
2012-06-05,84.31,2.39,2.47843,34.0175030160222,2012
2012-06-04,83.95,2.32,2.40584,34.8942573072191,2012
2012-06-01,83.17,2.24,2.32288,35.8046907287505,2012
2012-05-31,86.52,2.34,2.42658,35.655119550973,2012
2012-05-30,87.79,2.39,2.47843,35.421617717668,2012
2012-05-29,90.75,2.5,2.5925,35.0048216007715,2012
2012-05-25,90.64,2.56,2.65472,34.1429604628737,2012
2012-05-24,90.36,2.66,2.75842,32.7578831359981,2012
2012-05-23,89.4,2.6,2.6962,33.1577776129367,2012
2012-05-22,91.44,2.55,2.64435,34.5793862385842,2012
2012-05-21,92.57,2.6,2.6962,34.333506416438,2012
2012-05-18,91.51,2.56,2.65472,34.4706786403086,2012
2012-05-17,92.53,2.6,2.6962,34.3186707217566,2012
2012-05-16,92.78,2.5,2.5925,35.7878495660559,2012
2012-05-15,93.97,2.38,2.46806,38.0744390330867,2012
2012-05-14,94.75,2.41,2.49917,37.912586978877,2012
2012-05-11,96.03,2.37,2.45769,39.0732761251419,2012
2012-05-10,97.1,2.36,2.44732,39.6760538057957,2012
2012-05-09,96.8,2.36,2.44732,39.553470735335,2012
2012-05-08,97.13,2.27,2.35399,41.2618575270073,2012
2012-05-07,97.86,2.3,2.3851,41.0297262169301,2012
2012-05-04,98.49,2.3,2.3851,41.2938660852794,2012
2012-05-03,102.56,2.29,2.37473,43.188067696117,2012
2012-05-02,105.25,2.31,2.39547,43.9370979390266,2012
2012-05-01,106.17,2.29,2.37473,44.7082405157639,2012
2012-04-30,104.89,2.1,2.1777,48.1654957064793,2012
2012-04-27,104.86,2.05,2.12585,49.3261518921843,2012
2012-04-26,104.56,2.1,2.1777,48.0139596822336,2012
2012-04-25,103.72,1.99,2.06363,50.2609479412492,2012
2012-04-24,103.1,1.97,2.04289,50.4677197499621,2012
2012-04-23,102.68,1.89,1.95993,52.389626160118,2012
2012-04-20,103.58,1.82,1.88734,54.8814733964204,2012
2012-04-19,102.38,1.85,1.91845,53.3659985926138,2012
2012-04-18,102.65,1.87,1.93919,52.9344726406386,2012
2012-04-17,104.23,1.89,1.95993,53.1804707310976,2012
2012-04-16,102.92,1.88,1.94956,52.7913990849217,2012
2012-04-13,102.84,1.87,1.93919,53.0324516937484,2012
2012-04-12,103.69,1.87,1.93919,53.4707790366081,2012
2012-04-11,102.66,1.91,1.98067,51.8309460939985,2012
2012-04-10,101.12,1.99,2.06363,49.0010321617732,2012
2012-04-09,102.45,1.99,2.06363,49.6455275412744,2012
2012-04-05,103.29,1.98,2.05326,50.3053680488589,2012
2012-04-04,101.53,2.06,2.13622,47.5278763423243,2012
2012-04-03,104.02,1.94,2.01178,51.7054548708109,2012
2012-04-02,105.25,1.88,1.94956,53.9865405527401,2012
2012-03-30,103.03,2,2.074,49.6769527483125,2012
2012-03-29,102.79,2.02,2.09474,49.0705290394035,2012
2012-03-28,105.4,2.05,2.12585,49.5801679328269,2012
2012-03-27,107.32,2.09,2.16733,49.5171478270499,2012
2012-03-26,107.07,2.16,2.23992,47.800814314797,2012
2012-03-23,106.43,2.07,2.14659,49.580963295273,2012
2012-03-22,104.98,2.19,2.27103,46.2257213687182,2012
2012-03-21,106.87,2.21,2.29177,46.6320791353408,2012
2012-03-20,105.68,2.19,2.27103,46.5339515550213,2012
2012-03-19,108.09,2.14,2.21918,48.7071801295974,2012
2012-03-16,107.03,2.01,2.08437,51.3488488128308,2012
2012-03-15,105.19,2.07,2.14659,49.0033029129922,2012
2012-03-14,105.49,2.13,2.20881,47.7587479230898,2012
2012-03-13,106.7,2.15,2.22955,47.8571909129645,2012
2012-03-12,106.34,2.17,2.25029,47.2561314319488,2012
2012-03-09,107.4,2.21,2.29177,46.8633414347862,2012
2012-03-08,106.65,2.24,2.32288,45.9128323460532,2012
2012-03-07,106.16,2.24,2.32288,45.701887312302,2012
2012-03-06,104.71,2.3,2.3851,43.9017231981888,2012
2012-03-05,106.7,2.31,2.39547,44.5424071267852,2012
2012-03-02,106.68,2.38,2.46806,43.2242327982302,2012
2012-03-01,108.76,2.45,2.54065,42.8079428492709,2012
2012-02-29,107.08,2.44,2.53028,42.3194270989772,2012
2012-02-28,106.59,2.44,2.53028,42.125772641763,2012
2012-02-27,108.49,2.55,2.64435,41.0270955055118,2012
2012-02-24,109.39,2.6,2.6962,40.5719160299681,2012
2012-02-23,107.44,2.68,2.77916,38.6591632003915,2012
2012-02-22,105.99,2.6,2.6962,39.3108819820488,2012
2012-02-21,105.88,2.63,2.72731,38.8221360974733,2012
2012-02-17,103.27,2.67,2.76879,37.2978810238407,2012
2012-02-16,102.33,2.47,2.56139,39.9509641249478,2012
2012-02-15,101.82,2.54,2.63398,38.6563299645404,2012
2012-02-14,100.82,2.48,2.57176,39.2027249821134,2012
2012-02-13,100.39,2.42,2.50954,40.0033472269818,2012
2012-02-10,98.68,2.51,2.60287,37.9119971416168,2012
